,Cr,Ni,Mo,Mn,Si,Nb,Ti,Zr,Ta,V,W,Cu,N,C,B,P,S,Co,Al,Sn,Pb,Solution_treatment_temperature,Solution_treatment_time(s),Water_Quenched_after_s.t.,Air_Quenched_after_s.t.,Grains mm-2,Type of melting,Size of ingot,Product form,Temperature (K),0.2%proof_stress (M Pa),UTS (M Pa),Elongation (%),Area_reduction (%),Comments
1849,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,873,123.56379,375.594695,37,Na,
1850,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,923,123.56379,336.368095,41,Na,
1851,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,4,Na,Tube,293,169.655045,542.307745,57,Na,
1852,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,4,Na,Tube,573,115.71847,437.37659,39,Na,
1853,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,4,Na,Tube,673,99.047165,446.202575,41,Na,
1854,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,4,Na,Tube,773,96.10517,421.68595,38,Na,
1855,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,4,Na,Tube,823,91.201845,410.898635,38,Na,
1856,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,4,Na,Tube,873,91.201845,394.22733,38,Na,
1857,17.6,11.67,0.0,1.72,0.55,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,4,Na,Tube,923,96.10517,361.865385,35,Na,
1858,17.53,11.9,0.0,1.71,0.51,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.016,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,293,217.70763,577.611685,50,Na,
1859,17.53,11.9,0.0,1.71,0.51,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.016,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,573,155.925735,438.357255,36,Na,
1860,17.53,11.9,0.0,1.71,0.51,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.016,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,673,151.02241,443.26058,37,Na,
1861,17.53,11.9,0.0,1.71,0.51,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.016,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,773,137.2931,415.80196,35,Na,
1862,17.53,11.9,0.0,1.71,0.51,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.016,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,823,152.98374,401.091985,47,Na,
1863,17.53,11.9,0.0,1.71,0.51,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.016,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,873,145.13842,381.478685,34,Na,
1864,17.53,11.9,0.0,1.71,0.51,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.021,0.016,0.0,0.0,0,0,1323,0,No,Yes,Na,4,Na,Tube,923,137.2931,332.445435,36,Na,
1865,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,293,259.876225,590.36033,53,Na,
1866,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,523,196.133,449.14457,36,Na,
1867,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,573,196.133,451.1059,32,Na,
1868,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,623,182.40369,441.29925,34,Na,
1869,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,673,191.229675,443.26058,34,Na,
1870,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,723,185.345685,416.782625,34,Na,
1871,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,773,182.40369,437.37659,30,Na,
1872,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,823,176.5197,407.95664,28,Na,
1873,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,873,176.5197,398.14999,33,Na,
1874,17.74,10.84,0.0,1.54,0.49,0.0,0.48,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.019,0.0,0.0,0,0,1398,0,No,Yes,Na,4,Na,Tube,923,169.655045,365.788045,28,Na,
1875,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,293,255.953565,597.224985,Na,Na,
1876,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,373,199.074995,497.197155,Na,Na,
1877,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,423,194.17167,458.95122,Na,Na,
1878,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,473,190.24901,438.357255,Na,Na,
1879,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,523,180.44236,423.64728,Na,Na,
1880,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,573,168.67438,415.80196,Na,Na,
1881,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,673,161.809725,416.782625,Na,Na,
1882,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,773,155.925735,389.324005,Na,Na,
1883,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,873,155.925735,343.23275,Na,Na,
1884,17.73,9.64,0.08,1.52,0.47,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.021,0.018,0.0,0.0,0,0,1343,720,No,Yes,Na,HFIF,Na,Plate,973,129.44778,263.798885,Na,Na,
1885,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,293,341.27142,622.722275,53.5,Na,
1886,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,373,313.8128,537.40442,42.5,Na,
1887,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,473,279.489525,486.40984,41.4,Na,
1888,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,573,276.54753,475.622525,36.5,Na,
1889,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,673,266.74088,477.583855,34.5,Na,
1890,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,723,255.953565,470.7192,34.8,Na,
1891,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,773,263.798885,466.79654,33.3,Na,
1892,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,823,247.12758,448.163905,31.7,Na,
1893,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,873,225.55295,421.68595,36.8,Na,
1894,17.86,9.57,0.25,1.55,0.32,0.0,0.49,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.022,0.0,0.0,0,0,1303,180,No,Yes,Na,HFIF,Na,Plate,973,227.51428,308.909475,35.9,Na,
1895,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,293,296.16083,571.727695,53,Na,
1896,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,373,271.644205,496.21649,43,Na,
1897,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,473,282.43152,445.22191,35,Na,
1898,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,573,238.301595,410.898635,35,Na,
1899,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,673,227.51428,405.99531,31.2,Na,
1900,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,773,222.610955,387.362675,31.4,Na,
1901,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,823,202.01699,367.749375,33,Na,
1902,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,873,227.51428,349.11674,35,Na,
1903,17.72,9.52,0.75,1.44,0.38,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.023,0.025,0.0,0.0,0,0,1293,120,No,Yes,Na,HFIF,Na,Plate,973,177.500365,271.644205,42.4,Na,
1904,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,293,273.605535,590.36033,Na,Na,
1905,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,373,238.301595,475.622525,47.3,Na,
1906,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,473,217.70763,429.53127,40,Na,
1907,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,573,206.920315,413.84063,35,Na,
1908,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,623,202.01699,416.782625,34.3,Na,
1909,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,673,193.191005,405.99531,34.8,Na,
1910,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,723,185.345685,394.22733,35.1,Na,
1911,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,773,194.17167,376.57536,33.6,Na,
1912,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,873,177.500365,338.329425,33.6,Na,
1913,17.8,9.84,0.08,1.44,0.37,0.0,0.42,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.018,0.0,0.0,0,0,1337,1920,No,Yes,Na,HFIF,Na,Plate,973,147.09975,241.24359,48.3,Na,
1914,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,293,257.914895,609.97363,50.6,Na,
1915,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,373,223.59162,531.52043,46.6,Na,
1916,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,473,218.688295,475.622525,42.2,Na,
1917,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,573,190.24901,448.163905,38.9,Na,
1918,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,673,187.307015,429.53127,32.3,Na,
1919,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,773,179.461695,419.72462,35.2,Na,
1920,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,873,174.55837,386.38201,29.2,Na,
1921,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,973,152.98374,305.96748,59.4,Na,
1922,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,293,215.7463,599.186315,55.6,Na,
1923,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,373,188.28768,512.887795,47.5,Na,
1924,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,473,187.307015,462.87388,43.4,Na,
1925,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,573,168.67438,435.41526,38.8,Na,
1926,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,673,151.02241,438.357255,35.7,Na,
1927,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,773,139.25443,410.898635,36.9,Na,
1928,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,873,139.25443,394.22733,46.2,Na,
1929,17.21,11.96,0.0,1.56,0.64,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,973,126.505785,293.218835,49.2,Na,
1930,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,293,247.12758,607.031635,54,Na,
1931,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,373,230.456275,531.52043,46.4,Na,
1932,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,473,211.82364,472.68053,41,Na,
1933,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,573,194.17167,438.357255,40.5,Na,
1934,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1293,300,No,Yes,Na,HFIF,Na,Tube,673,185.345685,426.589275,34.4,Na,
1935,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,473,172.59704,451.1059,36.1,Na,
1936,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,573,158.86773,419.72462,38.9,Na,
1937,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,673,148.080415,423.64728,35.6,Na,
1938,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,773,139.25443,394.22733,28.8,Na,
1939,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,873,132.389775,379.517355,44,Na,
1940,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1323,3600,No,Yes,Na,HFIF,Na,Tube,973,132.389775,305.96748,42.7,Na,
1941,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,293,179.461695,561.921045,71,Na,
1942,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,373,155.925735,488.37117,54,Na,
1943,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,473,139.25443,456.98989,43.4,Na,
1944,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,573,120.621795,430.511935,35.5,Na,
1945,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,673,110.815145,440.318585,37.4,Na,
1946,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,723,109.83448,424.627945,68,Na,
1947,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,773,106.892485,419.72462,35.2,Na,
1948,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,823,117.6798,410.898635,36.5,Na,
1949,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,873,96.10517,401.091985,36.3,Na,
1950,17.92,11.08,0.0,1.52,0.39,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,973,123.56379,296.16083,38,Na,
1951,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,293,209.86231,564.86304,65.6,Na,
1952,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,373,134.351105,480.52585,54.7,Na,
1953,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,473,132.389775,438.357255,44.5,Na,
1954,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,523,117.6798,421.68595,42.8,Na,
1955,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,573,158.86773,426.589275,38.2,Na,
1956,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,623,106.892485,426.589275,38,Na,
1957,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,673,103.95049,419.72462,37.6,Na,
1958,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,723,97.085835,427.56994,37.8,Na,
1959,17.8,11.06,0.0,1.67,0.35,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.017,0.017,0.0,0.0,0,0,1393,0,No,Yes,Na,HFIF,Na,Tube,773,97.085835,421.68595,36.9,Na,
